fecha,tipo_cambio,source
2026-01-11,17.933066666666665,banxico
2026-01-12,17.9075,banxico
2026-01-13,17.854,banxico
2026-01-14,17.8167,banxico
2026-01-15,17.6897,banxico
2026-01-16,17.6867,banxico
2026-01-17,17.657466666666664,banxico
2026-01-18,17.628233333333334,banxico
2026-01-19,17.599,banxico
2026-01-20,17.6008,banxico
2026-01-21,17.452,banxico
