precio_promedio,temp_min_c,temp_avg_c,temp_max_c,precio_importacion_usd,year,precio_lag1,precio_lag2,precio_lag3,precio_ma3,precio_ma6,precio_ma12,precio_std3,precio_importacion_mxn,precio_promedio_log,cosecha_tons_log,embarques_tons_log,precio_promedio_boxcox,temp_avg_c_boxcox,month_cos
66.45303309075403,16.4,23.3,30.2,3.5299851101559265,2016.0,54.072681686833384,59.57118338054729,52.696568126891144,60.032299386044905,50.48578069976532,39.72141691148462,6.203043301399356,54.95709967552764,4.211431549630193,0.0,0.0,2.713728080800206,2360.7508971613915,-1.8369701987210297e-16
69.22801383124255,15.0,22.7,30.4,3.677392086772271,2016.0,66.45303309075403,54.072681686833384,59.57118338054729,63.25124286960999,57.385557733173705,42.99128259441807,8.069053139433501,54.95709967552764,4.251747288854635,0.0,0.0,2.7291825738132403,2203.7794367736005,0.5000000000000001
45.21908990600225,12.3,20.2,28.1,2.4020380506183288,2016.0,69.22801383124255,66.45303309075403,54.072681686833384,60.30004560933295,57.87342833704511,44.16460078201277,13.133984476231435,54.95709967552764,3.8333929141721117,0.0,0.0,2.5617320489161877,1621.5410107144137,0.8660254037844384
39.569539134185725,10.1,19.2,28.2,2.1019339142676734,2016.0,45.21908990600225,69.22801383124255,66.45303309075403,51.33888095714351,55.68559017159421,45.09077668372509,15.74786214764442,54.95709967552764,3.7030175173851796,0.0,0.0,2.5062195628161192,1419.6196607108466,1.0
40.427288787045875,7.6,17.7,27.9,2.1474975757291848,2017.0,39.569539134185725,45.21908990600225,69.22801383124255,41.73863927574462,52.49494107267731,46.0184803626075,3.044517377022368,54.95709967552764,3.7239398131332404,0.0,0.0,2.515238897531722,1147.9907395428158,0.8660254037844387
48.806873854687595,8.5,18.9,29.3,2.592621133560826,2017.0,40.427288787045875,39.569539134185725,45.21908990600225,42.93456725863973,51.617306433986336,47.790552985146434,5.1036185383741275,54.95709967552764,3.9081530037160466,0.0,0.0,2.592832077071721,1362.3423858598028,0.5000000000000001
55.29432669614504,11.4,21.4,31.4,2.937234627754665,2017.0,48.806873854687595,40.427288787045875,39.569539134185725,48.17616311262617,49.757522034884836,50.12165136732508,7.453559624619777,54.95709967552764,4.030593760905481,0.0,0.0,2.642642779010744,1886.8598314155442,6.123233995736766e-17
59.99501738568021,11.8,22.2,32.7,3.186935316643408,2017.0,55.29432669614504,48.806873854687595,40.427288787045875,54.69873931217095,48.21868929395779,52.80212351356574,5.617800474072165,54.95709967552764,4.110792178635175,0.0,0.0,2.6745275913499227,2078.1767194630756,-0.4999999999999998
62.354023477410884,15.0,25.0,35.0,3.3122457199654654,2017.0,59.99501738568021,55.29432669614504,48.806873854687595,59.21445585307871,51.074511555859225,54.473969946452165,3.593993167840962,54.95709967552764,4.148738416627401,0.0,0.0,2.6894132815463627,2843.607066281831,-0.8660254037844387
57.96031532065287,17.8,25.9,34.0,3.0788519431826207,2017.0,62.354023477410884,59.99501738568021,55.29432669614504,60.10311872791465,54.13964092027041,54.91261554593231,2.198847940817181,54.95709967552764,4.076864595910418,0.0,0.0,2.661109542405475,3122.7777411588177,-1.0
